qid10,qid20,qid30,qid40,qid50,qid60,qid70,qid80,qid90,qid100,qid110,score0,score1,score2,score3,score4,score5,score6
5,5,4,4,3,4,4,2,4,4,4,83,18,46,13,0,25,60
5,5,4,3,2,4,4,2,4,4,3,83,36,36,30,20,25,40
4,5,4,4,4,4,5,5,4,3,2,88,0,28,21.5,0,8.33,90
5,5,4,4,5,4,4,3,4,3,3,83,18,18,21.5,0,25,60
5,5,4,2,4,4,4,5,4,3,3,83,18,46,17,0,8.33,60
4,3,5,4,5,4,4,2,3,4,3,75,28,0,48,20,8.33,30
5,3,2,2,2,4,4,5,4,3,2,73,46,18,34,0,0,0
5,5,4,4,4,4,5,5,5,5,2,95,18,18,13,0,8.33,90
5,5,5,4,5,4,4,5,4,3,3,58,36,46,21.5,20,25,40
4,5,4,4,4,4,5,2,4,5,3,73,18,0,38.5,0,25,90
5,3,4,3,4,4,4,5,3,5,2,70,46,36,48,20,25,40
5,5,4,4,5,4,4,2,4,5,4,73,18,18,13,0,25,60
4,5,4,4,4,4,4,2,4,5,3,93,0,0,21.5,0,8.33,90
5,5,4,4,5,4,4,2,4,3,3,83,36,18,21.5,0,25,60
5,5,4,2,4,4,4,5,3,5,3,85,18,18,35,0,8.33,60
4,5,4,4,5,4,4,3,4,4,3,73,18,0,38.5,0,25,70
5,5,4,4,5,4,4,5,5,4,3,85,18,18,21.5,0,25,70
5,3,4,4,4,5,4,5,3,4,3,60,64,46,56.5,40,25,60
5,5,3,4,5,4,4,3,4,3,3,63,54,64,13,0,0,40
4,5,4,2,4,4,4,5,4,3,3,63,36,28,51,0,25,70
4,4,4,5,3,4,4,2,5,4,2,67,36,46,30,0,25,40
4,5,4,3,4,4,4,5,4,4,3,68,36,18,38.5,20,25,70
5,3,4,4,2,5,4,5,4,3,3,53,64,46,55.5,40,41.67,40
4,3,4,4,4,4,4,5,4,3,3,63,46,28,55.5,0,25,70
5,3,4,3,4,5,4,3,3,5,3,55,46,36,56.5,60,41.67,40
5,4,3,4,4,4,4,5,4,4,3,60,72,82,26,0,16.67,40
4,3,4,4,5,4,4,5,4,4,2,58,46,28,55.5,0,25,50
5,5,3,2,5,4,4,5,3,5,2,55,54,36,35,0,0,20
5,5,4,4,4,4,4,5,4,3,3,73,36,46,30,0,25,80
5,5,4,4,4,4,4,5,4,5,2,78,18,18,13,0,8.33,80
5,5,4,3,4,4,4,3,3,5,3,65,36,64,39.5,20,25,60
5,5,3,3,5,4,4,5,4,5,2,78,36,54,4.5,20,16.67,20
5,5,4,2,2,4,4,2,3,5,4,75,18,18,43.5,0,8.33,40
3,5,4,4,4,4,4,5,4,3,2,98,0,0,13,20,25,80
5,5,4,4,4,4,4,2,4,3,4,93,18,18,13,0,8.33,80
5,5,2,2,2,4,4,2,3,5,4,65,18,18,35,0,0,20
5,5,4,3,5,4,4,5,4,3,2,78,18,36,13,20,25,40
5,3,4,4,4,4,4,3,4,3,2,83,46,18,30,0,8.33,60
5,3,3,3,4,4,4,5,4,5,2,53,64,82,30,20,33.34,20
5,4,5,2,5,4,4,3,5,3,2,52,72,36,30,20,25,10
4,5,4,5,4,4,4,5,4,4,3,68,18,28,25.5,0,8.33,70
4,3,4,4,4,5,4,5,4,4,2,63,28,28,47,40,41.67,70
5,5,4,4,4,4,4,2,4,5,2,88,18,18,13,0,8.33,80
4,5,4,3,4,4,4,5,4,3,3,78,36,18,38.5,20,25,70
5,3,4,4,2,4,4,2,4,3,4,83,28,18,30,0,8.33,40
4,3,4,4,4,4,5,5,5,5,3,65,46,28,47,0,25,80
5,3,4,2,2,4,4,3,4,5,2,63,64,46,51,0,8.33,20
4,3,4,5,4,4,4,3,4,5,3,58,46,28,42.5,0,8.33,50
5,3,4,4,4,4,4,2,4,5,3,73,46,46,30,0,8.33,60
5,5,4,4,4,4,4,2,4,3,3,83,18,18,21.5,0,25,80
5,5,4,5,4,4,4,2,4,3,4,88,18,18,8.5,0,8.33,60
4,3,4,4,4,4,4,2,5,4,3,60,28,28,47,0,41.67,80
5,3,4,4,4,4,4,2,4,4,4,83,46,46,30,0,8.33,60
5,5,5,4,5,5,4,3,3,3,3,55,36,46,39.5,60,25,40
4,5,4,2,4,4,4,3,4,5,3,68,18,28,34,0,8.33,70
5,5,4,4,4,4,4,3,4,3,3,88,18,46,13,0,8.33,80
5,5,4,3,4,4,4,2,4,5,3,68,36,64,30,20,41.67,60
5,5,4,4,4,4,4,3,3,4,3,65,36,46,48,0,41.67,80
4,3,3,3,4,4,4,3,3,5,3,45,64,36,65,20,33.34,30
4,3,4,4,5,5,4,2,3,3,3,65,10,0,56.5,40,25,50
4,5,4,4,4,4,4,3,4,4,3,88,18,0,30,0,8.33,90
4,3,4,4,5,4,4,3,3,4,2,60,46,28,65,0,8.33,50
5,5,4,5,4,4,4,2,4,3,2,78,36,18,17,0,8.33,60
4,5,4,4,4,4,4,2,4,5,3,83,0,0,21.5,0,8.33,90
5,3,4,3,4,4,4,3,3,4,3,60,64,36,65,20,41.67,40
5,5,4,4,5,4,4,2,4,3,4,93,18,18,13,0,8.33,60
4,5,4,4,4,5,4,5,3,4,4,85,0,0,39.5,40,8.33,90
4,5,4,4,4,4,4,2,4,3,3,88,0,0,21.5,0,25,90
5,5,4,4,5,4,4,3,3,3,4,90,18,18,31,0,8.33,60
4,5,4,4,4,4,4,5,4,5,3,93,0,0,21.5,0,8.33,90
5,5,4,5,5,5,4,5,4,3,3,78,18,46,8.5,40,8.33,40
4,3,4,4,4,4,4,5,4,5,2,73,28,0,47,0,25,70
5,4,4,4,4,5,4,5,3,5,3,57,72,36,61,40,25,60
4,3,4,3,4,4,4,5,4,3,3,73,28,46,38.5,20,25,50
4,5,4,4,4,4,4,5,4,5,3,78,18,0,30,0,8.33,90
5,5,4,5,2,4,4,5,4,4,2,83,18,18,17,0,8.33,40
5,5,5,5,5,4,5,3,3,3,2,80,18,18,18,20,8.33,20
4,5,4,4,4,4,4,2,4,4,4,98,0,0,21.5,0,8.33,90
4,3,4,2,3,4,4,5,3,5,3,55,28,28,60.5,0,25,30
5,3,4,4,3,5,4,2,4,4,3,73,28,46,21.5,40,25,40
5,5,4,4,5,4,4,5,4,5,3,73,18,18,21.5,0,25,60
5,5,4,5,4,5,4,2,5,4,3,75,18,46,8.5,40,25,70
5,5,4,3,2,5,4,2,3,4,3,60,36,64,48,60,41.67,40
5,4,4,3,4,5,4,3,3,3,2,62,36,82,35.5,60,25,40
4,5,4,4,2,4,4,2,4,3,3,88,0,0,30,0,8.33,70
4,3,4,4,4,4,4,3,4,3,2,68,10,28,38.5,0,25,70
5,3,4,2,4,4,4,2,4,3,3,73,46,18,34,0,8.33,40
4,3,4,4,4,4,4,2,4,5,3,63,28,28,47,0,25,70
5,5,4,3,5,4,5,3,4,4,2,78,36,36,21.5,20,25,40
5,5,4,4,4,4,4,2,4,3,3,98,18,18,13,0,8.33,80
4,5,5,5,4,4,4,4,4,3,4,88,0,0,8.5,20,8.33,50
5,5,4,3,5,4,4,5,4,5,3,53,36,64,30,20,58.34,40
5,5,4,3,4,4,4,5,3,5,3,65,18,36,39.5,20,41.67,60
5,5,4,4,4,4,4,2,4,3,4,83,18,46,21.5,0,25,80
4,5,4,4,4,4,4,2,4,4,4,83,18,0,30,0,8.33,90
5,5,4,4,4,4,5,2,4,3,3,83,36,46,21.5,0,8.33,80
4,3,4,4,3,4,5,5,5,4,3,75,28,0,38.5,0,25,60
5,5,4,3,5,4,4,2,4,4,4,73,36,36,21.5,20,41.67,40
5,3,5,2,5,4,4,3,3,5,3,50,46,18,52,20,25,0
4,3,4,2,4,4,4,5,4,3,2,73,10,28,34,0,8.33,50
4,3,4,4,4,4,4,5,5,5,2,80,10,0,38.5,0,25,80
5,3,3,4,5,4,4,2,4,3,3,58,64,64,21.5,0,0,20
5,5,4,2,4,5,4,3,5,3,3,65,36,46,34,40,41.67,70
5,5,4,4,4,4,4,5,3,4,3,80,18,18,39.5,0,25,80
5,5,4,2,4,4,4,2,3,3,3,70,36,46,43.5,0,8.33,60
3,4,4,4,5,4,4,2,3,3,5,47,54,18,61,20,58.34,40
4,5,4,2,3,4,4,5,4,5,2,63,18,28,34,0,25,50
5,3,3,4,3,4,4,5,4,3,3,63,64,64,21.5,0,16.67,20
5,5,4,4,5,5,4,5,3,5,2,50,36,46,39.5,40,25,60
4,5,4,3,5,5,5,3,4,5,2,63,0,18,30,60,41.67,50
4,4,4,3,4,5,4,5,3,3,2,52,36,64,61,60,41.67,50
5,5,3,4,4,5,4,2,4,4,3,63,54,36,13,40,16.67,60
5,3,4,3,4,4,5,2,4,5,4,53,46,64,30,20,41.67,40
4,5,4,2,4,4,4,5,4,4,2,93,0,0,25.5,0,8.33,70
4,5,4,4,5,4,4,2,4,4,3,78,18,28,30,0,8.33,70
4,5,4,4,4,4,4,2,3,4,3,80,18,0,56.5,0,25,90
5,5,4,4,3,4,4,5,4,5,2,73,36,18,21.5,0,25,60
5,5,4,2,4,4,4,5,3,3,2,80,18,46,43.5,0,25,60
4,5,4,4,4,5,4,5,4,4,1,78,18,0,38.5,40,25,90
5,3,4,5,2,4,4,2,4,3,3,63,46,46,34,0,8.33,20
5,5,4,4,4,4,4,5,4,5,3,68,36,46,21.5,0,25,80
4,3,5,3,2,4,4,5,4,5,2,68,10,18,30,40,25,10
5,3,2,2,5,4,5,5,4,5,3,68,46,18,25.5,0,0,0
5,5,4,3,4,4,4,5,4,3,3,83,36,36,21.5,20,25,60
4,5,4,4,4,4,4,5,4,3,4,83,0,0,30,0,25,90
5,5,5,4,4,5,4,5,3,5,3,60,54,18,39.5,60,8.33,60
5,5,4,3,2,4,5,5,3,5,3,65,36,36,48,20,25,40
4,3,4,3,4,5,4,4,4,3,3,48,28,46,47,60,58.34,50
4,3,4,4,5,4,4,5,4,3,3,63,28,28,47,0,25,50
5,5,4,4,5,5,4,5,3,5,2,60,18,46,39.5,40,25,60
4,5,4,3,4,4,5,2,4,5,3,68,18,46,38.5,20,41.67,70
5,4,4,4,4,4,4,5,4,3,3,80,54,64,26,0,8.33,60
5,3,4,4,4,4,5,5,3,5,3,60,46,18,56.5,0,41.67,60
4,5,3,2,2,5,4,2,4,5,3,48,36,46,42.5,40,16.67,30
4,3,4,4,4,4,4,5,4,3,2,88,28,0,38.5,0,8.33,70
5,5,4,3,5,4,4,2,4,3,3,83,36,36,21.5,20,25,40
5,5,4,4,4,4,4,2,4,4,2,98,18,18,13,0,8.33,80
4,5,4,4,4,4,5,2,5,5,3,80,18,0,30,0,8.33,100
4,3,4,4,4,5,5,3,3,5,3,55,46,0,73.5,40,25,70
5,5,4,4,4,5,4,2,4,3,3,68,18,46,13,40,25,80
5,5,4,4,4,4,4,2,4,3,3,88,18,46,21.5,0,25,80
5,3,4,4,4,4,4,5,4,4,3,73,28,46,30,0,25,60
5,5,3,3,2,4,4,2,3,5,3,55,54,54,39.5,20,16.67,20
4,5,2,2,5,4,4,2,3,5,2,70,0,0,35,0,0,30
5,3,4,4,4,4,4,5,5,3,2,80,64,18,47,0,25,70
5,5,4,3,4,4,4,2,4,4,3,78,54,36,30,20,25,60
5,3,4,4,4,4,5,5,3,3,3,65,28,46,48,0,25,60
5,4,3,2,2,4,5,3,4,5,4,55,90,54,38.5,0,0,0
5,3,4,2,2,4,4,2,4,5,3,58,64,46,51,0,8.33,20
5,3,3,4,4,4,4,5,4,5,3,53,64,64,30,0,33.34,40
5,5,4,4,4,4,4,5,4,3,3,78,36,46,30,0,25,80
4,3,4,5,5,5,4,5,3,3,3,60,10,0,43.5,40,8.33,30
5,5,4,4,5,4,4,2,4,4,3,93,18,18,13,0,8.33,60
5,3,4,4,4,4,4,3,3,4,3,85,46,18,48,0,8.33,60
4,5,4,4,4,4,4,5,4,3,3,88,0,0,30,0,25,90
5,3,4,4,4,4,4,5,3,3,3,75,46,18,48,0,8.33,60
4,3,4,4,4,4,4,5,4,3,2,68,28,28,38.5,0,8.33,70
4,3,4,5,4,4,4,2,5,3,3,75,28,0,34,0,8.33,60
4,5,4,2,4,4,4,2,4,3,4,83,0,0,25.5,0,25,70
4,5,4,4,4,4,4,2,4,3,2,88,0,0,21.5,0,8.33,90
5,5,4,4,4,4,4,3,4,5,3,68,36,46,30,0,25,80
4,4,4,4,4,4,4,5,4,4,3,75,54,18,43,0,25,70
5,3,4,4,4,4,5,5,3,5,3,75,46,18,48,0,8.33,60
5,3,4,3,4,4,4,5,4,5,2,58,64,64,38.5,20,25,40
4,5,4,4,5,4,4,2,4,4,3,78,18,0,30,0,8.33,70
4,5,4,4,4,4,4,2,4,4,3,83,0,0,30,0,25,90
5,5,4,2,4,4,4,5,5,3,3,95,18,18,17,0,8.33,70
4,3,2,2,4,4,4,2,4,5,5,63,28,0,42.5,0,16.67,30
5,5,4,3,4,4,4,5,5,3,3,85,36,36,21.5,20,25,70
5,5,4,5,4,4,4,2,4,4,3,83,36,18,17,0,8.33,60
4,5,4,4,4,4,4,5,3,4,3,70,18,28,56.5,0,25,90
4,4,4,4,4,4,4,4,5,4,2,87,18,18,26,0,8.33,80
5,5,2,2,2,4,4,2,5,3,2,75,18,18,17,0,0,30
5,3,4,4,4,4,4,2,5,5,3,70,46,18,30,0,8.33,70
4,3,4,4,4,4,5,5,4,3,3,73,46,0,47,0,8.33,70
3,3,4,4,5,5,5,5,3,5,2,55,46,28,56.5,60,25,40
4,5,4,4,4,4,5,5,5,5,3,85,0,0,21.5,0,8.33,100
5,3,2,4,5,5,4,2,3,5,3,45,46,46,39.5,40,16.67,20
5,5,4,3,5,4,4,5,4,3,3,78,18,36,13,20,25,40
5,5,5,5,5,4,4,2,4,3,4,73,18,18,0,20,8.33,20
5,4,4,5,4,5,4,2,4,3,5,50,72,64,30,40,25,40
5,5,4,2,4,4,4,5,5,3,2,80,18,18,17,0,25,70
4,5,4,2,5,4,4,5,5,3,4,90,0,0,25.5,0,8.33,60
5,3,4,4,5,4,4,5,3,5,3,55,64,18,65,0,25,40
4,5,4,2,4,4,4,5,4,4,3,88,0,0,25.5,0,8.33,70
4,5,4,4,4,4,4,5,4,3,4,88,18,0,30,0,8.33,90
4,3,4,4,4,4,4,2,4,4,4,83,28,0,38.5,0,8.33,70
5,5,4,4,5,4,4,2,4,3,4,93,18,18,13,0,8.33,60
5,3,4,4,4,4,4,2,4,4,4,68,46,46,38.5,0,25,60
4,4,4,2,3,5,4,4,3,3,3,52,54,46,65,40,41.67,30
5,5,5,4,5,4,4,3,5,4,3,80,18,46,4.5,20,8.33,50
5,3,4,4,5,4,4,5,4,5,3,68,46,18,30,0,8.33,40
5,4,4,3,5,5,4,5,4,3,2,55,72,54,34.5,60,25,20
5,3,4,4,4,4,4,5,4,5,2,78,28,18,21.5,0,8.33,60
5,5,4,3,4,4,4,3,4,5,3,73,36,36,21.5,20,25,60
5,5,4,3,4,4,4,2,4,3,2,83,36,36,21.5,20,25,60
5,5,4,4,4,4,4,3,4,5,4,78,18,18,13,0,8.33,80
4,3,4,4,2,5,4,5,4,3,2,68,28,28,47,40,8.33,50
4,3,4,4,4,4,4,3,5,4,2,75,28,0,47,0,25,80
3,5,4,4,4,4,4,5,4,3,2,93,0,0,13,20,25,80
5,4,4,4,4,4,5,3,4,3,2,75,54,36,26,0,8.33,60
5,5,4,4,4,4,4,2,4,4,3,83,36,18,30,0,25,80
5,5,4,4,4,4,4,2,4,5,3,93,18,18,13,0,8.33,80
5,3,4,2,3,4,4,3,3,5,3,45,46,18,60.5,0,58.34,20
5,3,4,4,5,4,4,5,3,5,3,55,64,46,65,0,25,40
5,3,4,3,4,4,4,5,4,5,3,68,46,64,30,20,25,40
5,5,4,4,5,4,5,3,3,4,3,80,18,46,31,0,8.33,60
5,5,4,3,4,4,4,5,3,5,2,60,36,36,39.5,20,41.67,60
5,5,4,4,4,4,4,2,3,3,3,80,36,46,39.5,0,8.33,80
5,5,4,4,4,4,5,3,3,5,3,70,36,18,48,0,25,80
5,3,4,3,4,4,4,5,4,5,2,63,64,36,47,20,41.67,40
4,5,4,4,4,4,4,2,4,4,3,88,0,0,30,0,25,90
5,3,4,4,4,4,4,5,4,3,2,73,64,18,47,0,25,60
4,3,4,2,4,4,4,5,3,5,4,55,46,0,77.5,0,25,50
5,5,4,3,2,4,4,5,3,5,3,55,36,64,48,20,41.67,40
5,5,4,4,4,4,4,3,4,3,3,83,36,18,21.5,0,8.33,80
4,3,4,4,4,4,4,2,3,4,2,85,28,0,56.5,0,8.33,70
5,5,4,4,4,4,4,5,4,5,3,78,36,18,21.5,0,8.33,80
5,3,4,4,5,4,4,5,4,5,3,68,46,18,30,0,8.33,40
5,3,4,4,2,4,4,2,4,5,3,68,46,18,47,0,25,40
5,5,4,3,4,4,4,2,5,3,3,80,36,36,21.5,20,25,70
5,3,4,4,4,5,4,5,4,5,2,63,46,46,30,40,8.33,60
5,5,4,2,4,4,4,2,4,5,3,73,36,18,34,0,25,60
4,5,5,3,5,4,4,5,4,3,2,83,0,18,13,40,25,30
4,3,4,3,4,4,4,2,3,3,3,75,28,18,56.5,20,25,50
4,5,2,2,2,4,5,5,3,3,2,70,18,0,52,0,0,30
5,5,2,4,5,5,4,5,4,5,4,53,36,46,13,40,16.67,40
5,4,4,3,5,4,4,5,4,5,2,60,54,82,26,20,25,20
4,3,4,2,4,4,4,5,4,5,3,63,28,28,42.5,0,8.33,50
4,5,4,4,4,4,4,2,4,3,3,93,0,28,21.5,0,8.33,90
5,3,4,3,4,4,4,2,3,5,3,65,46,36,48,20,25,40
5,5,4,4,5,4,4,3,3,5,3,75,36,18,48,0,25,60
5,3,2,2,2,4,4,3,4,5,4,63,46,18,34,0,0,0
5,5,4,4,4,5,4,2,3,4,3,70,36,46,39.5,40,8.33,80
5,3,4,4,4,4,4,5,5,5,4,60,46,46,38.5,0,25,70
4,5,4,3,4,4,4,2,4,3,3,93,0,18,21.5,20,25,70
4,5,4,4,2,4,4,5,4,4,2,78,18,28,38.5,0,8.33,70
4,5,4,4,3,4,4,2,4,3,3,88,18,0,30,0,25,70
4,5,4,4,4,5,4,3,4,4,4,83,0,0,21.5,40,25,90
5,5,4,2,2,4,4,5,4,5,2,68,36,18,34,0,8.33,40
5,3,4,4,3,5,4,5,3,4,3,55,46,18,56.5,40,58.34,40
5,5,4,3,5,4,4,5,5,4,3,70,18,64,13,20,41.67,50
5,5,4,4,5,4,4,5,5,4,3,75,18,46,21.5,0,25,70
5,5,4,4,4,4,4,5,4,4,2,88,36,18,21.5,0,8.33,80
5,5,4,4,5,4,5,2,4,5,3,68,18,46,13,0,25,60
5,3,4,3,5,4,4,5,4,4,3,53,64,64,47,20,41.67,20
4,3,4,4,4,4,4,2,3,5,3,75,28,0,56.5,0,8.33,70
4,5,4,4,2,4,4,3,5,3,2,80,0,28,38.5,0,25,80
5,3,4,4,5,4,4,5,4,5,3,73,46,46,30,0,8.33,40
5,5,4,2,5,4,4,2,4,3,3,68,18,46,17,0,8.33,40
5,5,3,4,4,4,4,2,4,3,3,83,54,36,13,0,0,60
4,3,4,4,3,4,4,5,4,5,2,68,28,28,38.5,0,25,50
4,3,4,2,4,4,4,2,3,5,3,55,28,28,69,0,41.67,50
4,5,4,2,4,4,5,5,4,4,3,78,18,0,34,0,8.33,70
4,5,4,2,4,4,4,5,4,5,2,68,18,0,42.5,0,25,70
5,3,4,4,4,4,4,5,4,4,3,73,46,18,30,0,8.33,60
4,3,4,4,4,4,4,3,4,5,3,63,28,28,47,0,25,70
5,3,4,5,5,4,4,5,4,4,2,58,46,46,34,0,25,20
4,3,4,5,4,4,4,2,3,5,3,65,10,0,43.5,0,8.33,50
4,5,4,4,4,4,5,5,5,3,3,100,0,0,21.5,0,8.33,100
4,5,4,3,4,4,4,5,4,4,3,83,18,18,30,20,25,70
5,3,4,2,3,5,4,3,3,5,3,35,46,46,60.5,40,58.34,20
4,5,4,3,5,4,4,4,4,5,3,63,18,18,38.5,20,41.67,50
4,5,4,4,5,4,5,3,4,3,2,93,0,0,21.5,0,8.33,70
5,5,5,3,3,4,4,5,3,5,3,55,36,36,39.5,40,58.34,20
5,5,4,4,4,5,4,5,5,4,2,65,54,46,38.5,40,25,90
4,3,4,4,3,5,4,5,4,3,3,58,46,28,47,40,25,50
5,3,4,3,4,4,4,5,4,5,2,83,28,36,21.5,20,25,40
5,3,4,4,4,4,4,5,4,3,3,68,46,46,38.5,0,25,60
5,5,4,2,3,4,4,5,4,4,3,53,54,46,42.5,0,41.67,40
5,3,4,4,5,4,4,2,4,3,3,63,64,18,38.5,0,8.33,40
5,3,4,4,5,5,5,3,3,4,3,50,46,18,56.5,40,41.67,40
5,3,4,4,4,4,4,5,5,3,3,85,46,18,30,0,8.33,70
5,4,3,2,3,5,4,2,3,5,3,37,72,54,48,40,33.34,0
4,5,4,3,4,4,4,5,4,3,4,83,18,18,30,20,25,70
4,5,4,3,5,5,4,5,3,5,2,50,36,18,65,60,58.34,50
5,5,4,4,4,4,4,5,4,4,3,73,36,46,30,0,25,80
5,5,5,2,5,4,4,2,4,5,2,63,36,18,25.5,20,25,20
5,5,4,2,3,4,4,2,4,4,4,73,36,46,25.5,0,25,40
3,3,4,5,4,4,4,2,4,4,3,73,28,0,25.5,20,25,40
5,3,4,3,4,4,4,2,4,5,3,68,46,36,30,20,25,40
5,5,4,4,5,4,4,5,3,3,3,70,36,46,48,0,25,60
5,5,4,5,5,4,4,3,4,5,4,63,36,18,25.5,0,25,40
5,3,4,3,3,4,4,5,4,3,3,53,64,64,47,20,58.34,20
5,5,4,4,4,4,4,2,5,5,3,85,18,18,21.5,0,25,90
4,4,4,4,4,4,4,5,4,4,2,75,36,18,34.5,0,8.33,70
5,4,4,4,4,5,4,5,4,4,3,60,54,36,34.5,40,41.67,60
4,5,4,4,4,4,4,2,4,4,3,88,18,0,30,0,8.33,90
4,5,4,3,4,4,4,5,4,5,3,78,0,46,30,20,41.67,70
5,4,2,2,4,5,4,5,3,4,2,52,54,64,48,40,16.67,20
4,5,4,3,4,5,4,5,4,3,2,83,0,18,21.5,60,25,70
4,4,4,3,4,5,4,2,4,5,2,50,36,64,43,60,58.34,50
4,3,4,4,4,4,4,5,4,3,2,83,28,0,38.5,0,8.33,70
4,3,4,4,4,4,4,2,4,5,3,73,28,0,47,0,41.67,70
4,5,4,3,5,4,4,3,4,5,3,73,0,46,30,20,41.67,50
5,3,5,4,5,4,4,3,4,5,3,63,28,18,21.5,20,41.67,20
5,5,4,3,2,4,4,5,3,3,3,75,18,36,39.5,20,25,40
4,5,3,3,2,4,4,2,4,5,3,48,54,64,38.5,20,16.67,30
5,3,4,4,4,4,4,5,4,3,3,68,64,46,38.5,0,8.33,60
5,5,4,2,5,4,4,5,4,5,3,63,36,18,34,0,25,40
5,5,4,4,5,4,4,2,4,3,4,88,18,18,13,0,8.33,60
5,3,4,3,2,4,5,2,4,3,2,63,46,64,47,20,41.67,20
5,3,3,2,5,4,4,2,4,5,4,63,64,36,25.5,0,0,0
4,4,4,3,4,4,4,5,4,3,3,65,54,64,51.5,20,41.67,50
5,3,5,3,5,4,4,5,3,3,2,55,46,36,48,40,41.67,0
4,5,4,4,4,4,4,5,4,4,2,88,0,0,21.5,0,25,90
4,5,4,4,5,4,4,2,4,4,3,93,0,0,21.5,0,8.33,70
5,5,4,4,5,4,5,2,5,4,3,85,36,18,30,0,25,70
5,5,4,3,4,4,4,2,4,5,3,88,18,36,13,20,25,60
5,3,4,4,3,4,4,5,4,4,3,63,46,18,38.5,0,58.34,40
4,5,4,3,3,4,4,2,5,3,3,90,0,18,21.5,20,41.67,60
4,5,4,4,4,4,5,4,4,4,3,88,18,0,30,0,8.33,90
5,3,4,5,2,4,4,3,4,5,3,53,64,18,51,0,25,20
5,3,3,3,2,5,5,5,4,5,2,38,82,82,38.5,60,16.67,0
5,3,4,2,4,4,4,5,4,3,2,78,46,18,34,0,8.33,40
5,3,4,4,4,4,4,5,4,4,2,78,46,18,30,0,25,60
4,3,4,2,4,4,4,2,4,3,2,73,28,0,42.5,0,8.33,50
5,3,5,2,5,4,5,2,4,5,3,48,64,46,34,20,8.33,0
4,5,4,5,4,5,4,2,4,5,4,63,0,28,25.5,40,25,70
4,5,4,3,5,4,4,2,4,5,3,63,18,18,30,20,25,50
4,5,5,4,4,4,4,5,5,3,3,85,18,28,21.5,20,8.33,80
4,5,4,4,4,4,4,2,5,4,3,100,0,0,21.5,0,8.33,100
3,3,5,4,4,4,4,5,4,5,4,78,10,0,13,40,25,40
3,5,4,4,4,4,4,5,4,5,3,73,18,28,30,20,41.67,80
4,3,4,4,4,4,4,5,5,3,3,80,28,0,38.5,0,8.33,80
5,5,4,2,4,4,4,5,4,5,3,78,36,18,25.5,0,8.33,60
4,3,4,4,4,4,4,4,5,4,3,80,46,28,47,0,8.33,80
4,5,4,4,4,4,4,2,4,4,3,98,0,0,21.5,0,8.33,90
5,5,4,2,4,4,4,5,4,4,2,88,36,18,25.5,0,8.33,60
4,5,4,3,4,4,4,2,4,3,3,88,0,18,30,20,41.67,70
5,4,4,4,3,5,4,5,3,5,3,42,72,64,61,40,58.34,40
4,3,4,4,5,4,4,4,4,4,3,63,28,28,47,0,25,50
5,3,4,3,5,4,5,5,3,5,3,45,46,64,56.5,20,41.67,20
5,3,4,2,2,4,4,5,3,3,3,70,28,18,60.5,0,25,20
5,5,4,4,5,4,4,2,4,3,4,78,36,18,21.5,0,8.33,60
5,3,2,2,4,5,5,3,3,5,3,45,64,46,60.5,40,16.67,20
4,5,3,4,4,4,4,2,3,5,3,60,36,46,39.5,0,16.67,70
5,4,4,4,4,4,4,5,4,3,2,65,54,64,34.5,0,25,60
4,5,4,3,3,4,4,5,3,5,3,55,36,46,56.5,20,58.34,50
5,5,4,4,3,4,4,2,4,4,3,83,18,18,13,0,25,60
4,3,4,4,2,4,4,3,5,3,2,70,28,28,55.5,0,25,60
5,4,4,2,2,5,5,3,3,5,4,37,72,36,73.5,40,25,20
4,5,4,2,3,4,5,5,5,3,2,75,18,0,42.5,0,41.67,60
5,5,4,4,4,5,4,2,4,4,4,73,36,18,21.5,40,25,80
4,5,4,3,4,5,4,2,5,4,4,75,18,46,38.5,60,41.67,80
5,3,4,4,4,4,4,3,4,3,2,73,46,46,38.5,0,25,60
5,3,4,3,5,4,5,3,4,5,3,63,28,36,21.5,20,25,20
5,3,3,5,5,4,5,5,3,5,3,60,46,36,35,0,16.67,0
5,5,4,5,5,4,4,2,4,5,3,63,36,18,17,0,8.33,40
5,5,4,4,4,4,4,5,4,5,3,83,18,18,13,0,8.33,80
5,5,4,4,5,4,4,3,3,4,3,75,36,18,39.5,0,25,60
4,5,4,4,5,4,4,5,3,4,4,80,0,28,39.5,0,25,70
4,3,4,3,4,5,4,2,3,5,1,40,46,46,73.5,60,58.34,50
4,5,4,4,5,4,4,2,3,3,3,65,36,0,56.5,0,8.33,70
4,3,4,5,4,4,4,5,3,5,3,55,28,28,60.5,0,25,50
5,5,4,4,4,4,4,2,5,4,3,95,18,18,13,0,8.33,90
4,5,4,3,5,4,4,2,4,5,3,63,18,46,30,20,25,50
5,3,4,4,4,4,4,5,4,4,3,73,46,46,38.5,0,25,60
4,5,4,5,2,5,4,2,5,3,3,75,18,0,42.5,40,25,60
5,3,4,4,5,4,4,3,4,5,3,78,28,18,21.5,0,8.33,40
3,5,4,4,4,4,4,3,4,3,3,93,0,0,13,20,25,80
5,3,4,4,4,4,4,5,3,5,2,65,28,46,48,0,25,60
5,5,4,4,4,4,4,3,3,3,3,75,18,46,39.5,0,25,80
5,3,4,3,5,5,4,3,3,5,3,45,46,64,56.5,60,41.67,20
3,3,4,3,5,4,4,5,3,5,3,65,28,18,48,40,41.67,20
5,5,2,3,5,4,5,5,4,5,3,58,36,64,13,20,16.67,20
